	barcode	doses
8280009	X401_30	30
8300709	X402_30	30
8321409	X403_30	30
8342109	X404_30	30
8362809	X405_30	30
8383509	X406_30	30
8404209	X407_30	30
8424909	X408_30	30
8445609	X409_30	30
8466309	X410_30	30
8487009	X411_30	30
8507709	X412_30	30
8528409	X413_30	30
8549109	X414_30	30
8569809	X415_30	30
8590509	X416_30	30
8611209	X417_30	30
8631909	X418_30	30
8652609	X419_30	30
8673309	X420_30	30
8694009	X421_30	30
8714709	X422_30	30
8735409	X423_30	30
8756109	X424_30	30
8776809	X425_30	30
8797509	X426_30	30
8818209	X427_30	30
8838909	X428_30	30
8859609	X429_30	30
8880309	X430_30	30
8901009	X431_30	30
8921709	X432_30	30
8942409	X433_30	30
8963109	X434_30	30
8983809	X435_30	30
9004509	X436_30	30
9025209	X437_30	30
9045909	X438_30	30
9066609	X439_30	30
9087309	X440_30	30
9108009	X441_30	30
9128709	X442_30	30
9149409	X443_30	30
9170109	X444_30	30
9190809	X445_30	30
9211509	X446_30	30
9232209	X447_30	30
9252909	X448_30	30
9273609	X449_30	30
9294309	X450_30	30
9315009	X451_30	30
9335709	X452_30	30
9356409	X453_30	30
9377109	X454_30	30
9397809	X455_30	30
9418509	X456_30	30
9439209	X457_30	30
9459909	X458_30	30
9480609	X459_30	30
9501309	X460_30	30
9522009	X461_30	30
9542709	X462_30	30
9563409	X463_30	30
9584109	X464_30	30
9604809	X465_30	30
9625509	X466_30	30
9646209	X467_30	30
9666909	X468_30	30
9687609	X469_30	30
9708309	X470_30	30
9729009	X471_30	30
9749709	X472_30	30
9770409	X473_30	30
9791109	X474_30	30
9811809	X475_30	30
9832509	X476_30	30
9853209	X477_30	30
9873909	X478_30	30
9894609	X479_30	30
9915309	X480_30	30
9936009	X481_30	30
9956709	X482_30	30
9977409	X483_30	30
9998109	X484_30	30
10018809	X485_30	30
10039509	X486_30	30
10060209	X487_30	30
10080909	X488_30	30
10101609	X489_30	30
10122309	X490_30	30
10143009	X491_30	30
10163709	X492_30	30
10184409	X493_30	30
10205109	X494_30	30
10225809	X495_30	30
10246509	X496_30	30
10267209	X497_30	30
10287909	X498_30	30
10308609	X499_30	30
10329309	X500_30	30
